"Query","Entrez","Symbol","Name","Comment"
"COL22A1","169044","COL22A1","collagen type XXII alpha 1 chain","1"
"OTUD1","220213","OTUD1","OTU deubiquitinase 1","1"
"SNX31","169166","SNX31","sorting nexin 31","1"
"FAM174C","55009","FAM174C","family with sequence similarity 174 member C","1"
"PECAM1","5175","PECAM1","platelet and endothelial cell adhesion molecule 1","1"
"GRTP1","79774","GRTP1","growth hormone regulated TBC protein 1","1"
"RFTN2","130132","RFTN2","raftlin family member 2","1"
"PPP1R1A","5502","PPP1R1A","protein phosphatase 1 regulatory inhibitor subunit 1A","1"
"LIFR","3977","LIFR","LIF receptor subunit alpha","1"
"RRBP1","6238","RRBP1","ribosome binding protein 1","1"
"PREX1","57580","PREX1","""phosphatidylinositol-3,4,5-trisphosphate dependent Rac exchange factor 1""","1"
"GFRA1","2674","GFRA1","GDNF family receptor alpha 1","1"
"NEK2","4751","NEK2","NIMA related kinase 2","1"
"RPS19BP1","91582","RPS19BP1","ribosomal protein S19 binding protein 1","1"
"PPP1R13L","10848","PPP1R13L","protein phosphatase 1 regulatory subunit 13 like","1"
"RGS14","10636","RGS14","regulator of G protein signaling 14","1"
"PAX7","5081","PAX7","paired box 7","1"
"ZBTB44-DT","646383","ZBTB44-DT","ZBTB44 divergent transcript","1"
"PCDHA8","56140","PCDHA8","protocadherin alpha 8","1"
"GAL3ST2","64090","GAL3ST2","galactose-3-O-sulfotransferase 2","1"
"RGS8","85397","RGS8","regulator of G protein signaling 8","1"
"TMEM97","27346","TMEM97","transmembrane protein 97","1"
"MZT2B","80097","MZT2B","mitotic spindle organizing protein 2B","1"
"ADTRP","84830","ADTRP","androgen dependent TFPI regulating protein","1"
"SLC25A25","114789","SLC25A25","solute carrier family 25 member 25","1"
"ARHGAP31","57514","ARHGAP31","Rho GTPase activating protein 31","1"
"ERBIN","55914","ERBIN","erbb2 interacting protein","1"
"RPL18","6141","RPL18","ribosomal protein L18","1"
"TRIM56","81844","TRIM56","tripartite motif containing 56","1"
"ARHGEF10","9639","ARHGEF10","Rho guanine nucleotide exchange factor 10","1"
"MRPL40","64976","MRPL40","mitochondrial ribosomal protein L40","1"
"VPS37D","155382","VPS37D","VPS37D subunit of ESCRT-I","1"
"SQOR","58472","SQOR","sulfide quinone oxidoreductase","1"
"ALDOA","226","ALDOA","""aldolase, fructose-bisphosphate A""","1"
"CENPVL3","347549","CENPVL3","centromere protein V like 3","1"
"CETN2","1069","CETN2","centrin 2","1"
"ROM1","6094","ROM1","retinal outer segment membrane protein 1","1"
"LAMA4","3910","LAMA4","laminin subunit alpha 4","1"
"DAB2","1601","DAB2","DAB adaptor protein 2","1"
"TAS2R10","50839","TAS2R10","taste 2 receptor member 10","1"
"ACMSD","130013","ACMSD","aminocarboxymuconate semialdehyde decarboxylase","1"
"C11orf68","83638","C11orf68","chromosome 11 open reading frame 68","1"
"WHRN","25861","WHRN","whirlin","1"
"HIF3A","64344","HIF3A","hypoxia inducible factor 3 subunit alpha","1"
"PDE9A","5152","PDE9A","phosphodiesterase 9A","1"
"ZHX2","22882","ZHX2","zinc fingers and homeoboxes 2","1"
"SPATA6","54558","SPATA6","spermatogenesis associated 6","1"
"ST6GAL1","6480","ST6GAL1","""ST6 beta-galactoside alpha-2,6-sialyltransferase 1""","1"
"IFIH1","64135","IFIH1","interferon induced with helicase C domain 1","1"
"ADAMTS2","9509","ADAMTS2","ADAM metallopeptidase with thrombospondin type 1 motif 2","1"
"RPL10A","4736","RPL10A","ribosomal protein L10a","1"
"PGLYRP1","8993","PGLYRP1","peptidoglycan recognition protein 1","1"
"OXTR","5021","OXTR","oxytocin receptor","1"
"SP9","100131390","SP9","Sp9 transcription factor","1"
"CTXN2","399697","CTXN2","cortexin 2","1"
"NDE1","54820","NDE1","nudE neurodevelopment protein 1","1"
"WDR88","126248","WDR88","WD repeat domain 88","1"
"KIRREL2","84063","KIRREL2","kirre like nephrin family adhesion molecule 2","1"
"IGSF5","150084","IGSF5","immunoglobulin superfamily member 5","1"
"PPARA","5465","PPARA","peroxisome proliferator activated receptor alpha","1"
"HAAO","23498","HAAO","""3-hydroxyanthranilate 3,4-dioxygenase""","1"
"ABRA","137735","ABRA","actin binding Rho activating protein","1"
"RGL3","57139","RGL3","ral guanine nucleotide dissociation stimulator like 3","1"
"LHFPL2","10184","LHFPL2","LHFPL tetraspan subfamily member 2","1"
"THRIL","102659353","THRIL","TNF and HNRNPL related immunoregulatory long non-coding RNA","1"
"PTPN6","5777","PTPN6","protein tyrosine phosphatase non-receptor type 6","1"
"PLIN5","440503","PLIN5","perilipin 5","1"
"PATL2","197135","PATL2","PAT1 homolog 2","1"
"SPDYE21P","NA","NA","NA","0"
"SLC24A1","9187","SLC24A1","solute carrier family 24 member 1","1"
"LDLRAD3","143458","LDLRAD3","low density lipoprotein receptor class A domain containing 3","1"
"SERTM1","400120","SERTM1","serine rich and transmembrane domain containing 1","1"
"RAB31","11031","RAB31","""RAB31, member RAS oncogene family""","1"
"PYDC1","260434","PYDC1","pyrin domain containing 1","1"
"NRGN","4900","NRGN","neurogranin","1"
"TCF7L1","83439","TCF7L1","transcription factor 7 like 1","1"
"KANK1","23189","KANK1","KN motif and ankyrin repeat domains 1","1"
"TTC36","143941","TTC36","tetratricopeptide repeat domain 36","1"
"DNAH10OS","NA","NA","NA","0"
"LAGE3","8270","LAGE3","L antigen family member 3","1"
"MUC12","10071","MUC12","""mucin 12, cell surface associated""","1"
"C3orf49","132200","C3orf49","chromosome 3 open reading frame 49","1"
"CPQ","10404","CPQ","carboxypeptidase Q","1"
"MAP3K8","1326","MAP3K8","mitogen-activated protein kinase kinase kinase 8","1"
"POLR2I","5438","POLR2I","RNA polymerase II subunit I","1"
"RTL8B","441518","RTL8B","retrotransposon Gag like 8B","1"
"ATP5MD","84833","ATP5MD","ATP synthase membrane subunit DAPIT","1"
"NAMA","100996569","NAMA","""non-protein coding RNA, associated with MAP kinase pathway and growth arrest""","1"
"OTOGL","283310","OTOGL","otogelin like","1"
"VSIR","64115","VSIR","V-set immunoregulatory receptor","1"
"ANKRD45","339416","ANKRD45","ankyrin repeat domain 45","1"
"TAC3","6866","TAC3","tachykinin precursor 3","1"
"TMEM81","388730","TMEM81","transmembrane protein 81","1"
"TRPS1","7227","TRPS1","transcriptional repressor GATA binding 1","1"
"PPFIBP2","8495","PPFIBP2","PPFIA binding protein 2","1"
"KLHL34","257240","KLHL34","kelch like family member 34","1"
"PCSK1N","27344","PCSK1N","proprotein convertase subtilisin/kexin type 1 inhibitor","1"
"IL1RL2","8808","IL1RL2","interleukin 1 receptor like 2","1"
"LRP5","4041","LRP5","LDL receptor related protein 5","1"
"DNAJA4","55466","DNAJA4","DnaJ heat shock protein family (Hsp40) member A4","1"
"SLC25A15","10166","SLC25A15","solute carrier family 25 member 15","1"
"ATOH8","84913","ATOH8","atonal bHLH transcription factor 8","1"
"SLC2A12","154091","SLC2A12","solute carrier family 2 member 12","1"
"NEDD1","121441","NEDD1","NEDD1 gamma-tubulin ring complex targeting factor","1"
"ZNF511","118472","ZNF511","zinc finger protein 511","1"
"RUNX1","861","RUNX1","RUNX family transcription factor 1","1"
"TSPYL1","7259","TSPYL1","TSPY like 1","1"
"IL15","3600","IL15","interleukin 15","1"
"CATSPERG","57828","CATSPERG","cation channel sperm associated auxiliary subunit gamma","1"
"SGK1","6446","SGK1","serum/glucocorticoid regulated kinase 1","1"
"ACKR2","1238","ACKR2","atypical chemokine receptor 2","1"
"EIF1AX","1964","EIF1AX","eukaryotic translation initiation factor 1A X-linked","1"
"PPP1R36","145376","PPP1R36","protein phosphatase 1 regulatory subunit 36","1"
"CLDN9","9080","CLDN9","claudin 9","1"
"CHST3","9469","CHST3","carbohydrate sulfotransferase 3","1"
"IL17RE","132014","IL17RE","interleukin 17 receptor E","1"
"SPRYD4","283377","SPRYD4","SPRY domain containing 4","1"
"KDELR3","11015","KDELR3","KDEL endoplasmic reticulum protein retention receptor 3","1"
"ZBTB20","26137","ZBTB20","zinc finger and BTB domain containing 20","1"
"NRG1-IT1","100856811","NRG1-IT1","NRG1 intronic transcript 1","1"
"RTP1","132112","RTP1","receptor transporter protein 1","1"
"HMGCR","3156","HMGCR","3-hydroxy-3-methylglutaryl-CoA reductase","1"
"ABHD3","171586","ABHD3","abhydrolase domain containing 3","1"
"TRIM22","10346","TRIM22","tripartite motif containing 22","1"
"ATP13A4","84239","ATP13A4","ATPase 13A4","1"
"SP110","3431","SP110","SP110 nuclear body protein","1"
"GTF2IRD2B","389524","GTF2IRD2B","GTF2I repeat domain containing 2B","1"
"PCSK5","5125","PCSK5","proprotein convertase subtilisin/kexin type 5","1"
"STMN1","3925","STMN1","stathmin 1","1"
"LIMK2","3985","LIMK2","LIM domain kinase 2","1"
"ITPKB","3707","ITPKB","inositol-trisphosphate 3-kinase B","1"
"GAD2","2572","GAD2","glutamate decarboxylase 2","1"
"RTL8C","8933","RTL8C","retrotransposon Gag like 8C","1"
"OPN5","221391","OPN5","opsin 5","1"
"CHST11","50515","CHST11","carbohydrate sulfotransferase 11","1"
"HIGD2A","192286","HIGD2A","HIG1 hypoxia inducible domain family member 2A","1"
"CDC14A","8556","CDC14A","cell division cycle 14A","1"
"PAPOLB","56903","PAPOLB","poly(A) polymerase beta","1"
"ANKEF1","63926","ANKEF1","ankyrin repeat and EF-hand domain containing 1","1"
"CREB3L1","90993","CREB3L1","cAMP responsive element binding protein 3 like 1","1"
"NXPE2","120406","NXPE2","neurexophilin and PC-esterase domain family member 2","1"
"TAS2R8","50836","TAS2R8","taste 2 receptor member 8","1"
"COX14","84987","COX14","cytochrome c oxidase assembly factor COX14","1"
"HIST1H2AC","NA","NA","NA","0"
"MYT1","4661","MYT1","myelin transcription factor 1","1"
"RPL18A","6142","RPL18A","ribosomal protein L18a","1"
"CLEC2D","29121","CLEC2D","C-type lectin domain family 2 member D","1"
"PCDHGB4","8641","PCDHGB4","""protocadherin gamma subfamily B, 4""","1"
"ZNF462","58499","ZNF462","zinc finger protein 462","1"
"CCDC178","374864","CCDC178","coiled-coil domain containing 178","1"
"PSMB9","5698","PSMB9","proteasome 20S subunit beta 9","1"
"POLD1","5424","POLD1","""DNA polymerase delta 1, catalytic subunit""","1"
"TNFSF13B","10673","TNFSF13B","TNF superfamily member 13b","1"
"MAGEE2","139599","MAGEE2","MAGE family member E2","1"
"KCNA5","3741","KCNA5","potassium voltage-gated channel subfamily A member 5","1"
"F7","2155","F7","coagulation factor VII","1"
"BHLHE22","27319","BHLHE22","basic helix-loop-helix family member e22","1"
"NLRC5","84166","NLRC5","NLR family CARD domain containing 5","1"
"CBR3","874","CBR3","carbonyl reductase 3","1"
"PDC","5132","PDC","phosducin","1"
"CEBPA","1050","CEBPA","CCAAT enhancer binding protein alpha","1"
"SIRPB2","284759","SIRPB2","signal regulatory protein beta 2","1"
"EEF1AKMT4","110599564","EEF1AKMT4","EEF1A lysine methyltransferase 4","1"
"PAMR1","25891","PAMR1","peptidase domain containing associated with muscle regeneration 1","1"
"DEF6","50619","DEF6","DEF6 guanine nucleotide exchange factor","1"
"DUSP6","1848","DUSP6","dual specificity phosphatase 6","1"
"PHLPP1","23239","PHLPP1","PH domain and leucine rich repeat protein phosphatase 1","1"
"KNCN","148930","KNCN","kinocilin","1"
"GABARAPL2","11345","GABARAPL2","GABA type A receptor associated protein like 2","1"
"KIF19","124602","KIF19","kinesin family member 19","1"
"ATP11C","286410","ATP11C","ATPase phospholipid transporting 11C","1"
"ZNRF3","84133","ZNRF3","zinc and ring finger 3","1"
"MYO10","4651","MYO10","myosin X","1"
"ARHGAP11B","89839","ARHGAP11B","Rho GTPase activating protein 11B","1"
"THAP10","56906","THAP10","THAP domain containing 10","1"
"ETV1","2115","ETV1","ETS variant transcription factor 1","1"
"RREB1","6239","RREB1","ras responsive element binding protein 1","1"
"EGFR","1956","EGFR","epidermal growth factor receptor","1"
"RC3H1-IT1","NA","NA","NA","0"
"PLIN3","10226","PLIN3","perilipin 3","1"
"BICDL2","146439","BICDL2","BICD family like cargo adaptor 2","1"
"LRRC10B","390205","LRRC10B","leucine rich repeat containing 10B","1"
"ALPK1","80216","ALPK1","alpha kinase 1","1"
"TAS2R13","50838","TAS2R13","taste 2 receptor member 13","1"
"NDUFAF8","284184","NDUFAF8","NADH:ubiquinone oxidoreductase complex assembly factor 8","1"
"C19orf53","28974","C19orf53","chromosome 19 open reading frame 53","1"
"BCL2L14","79370","BCL2L14","BCL2 like 14","1"
"CD247","919","CD247","CD247 molecule","1"
"EVC2","132884","EVC2","EvC ciliary complex subunit 2","1"
"HCG27","253018","HCG27","HLA complex group 27","1"
"MIEN1","84299","MIEN1","migration and invasion enhancer 1","1"
"FAM53A","152877","FAM53A","family with sequence similarity 53 member A","1"
"ONECUT1","3175","ONECUT1","one cut homeobox 1","1"
"ISLR2","57611","ISLR2","immunoglobulin superfamily containing leucine rich repeat 2","1"
"LRMDA","83938","LRMDA","leucine rich melanocyte differentiation associated","1"
"TMEM106A","113277","TMEM106A","transmembrane protein 106A","1"
"SPON2","10417","SPON2","spondin 2","1"
"ANO2","57101","ANO2","anoctamin 2","1"
"MISP3","113230","MISP3","MISP family member 3","1"
"IFITM2","10581","IFITM2","interferon induced transmembrane protein 2","1"
"RFPL1","5988","RFPL1","ret finger protein like 1","1"
"SLC10A4","201780","SLC10A4","solute carrier family 10 member 4","1"
"RSPH4A","345895","RSPH4A","radial spoke head component 4A","1"
"HIP1","3092","HIP1","huntingtin interacting protein 1","1"
"LXN","56925","LXN","latexin","1"
"MINDY4B","646951","MINDY4B","MINDY family member 4B","1"
"ADGRV1","84059","ADGRV1","adhesion G protein-coupled receptor V1","1"
"PKN3","29941","PKN3","protein kinase N3","1"
"GSN","2934","GSN","gelsolin","1"
"C12orf40","283461","C12orf40","chromosome 12 open reading frame 40","1"
"PCBP2-OT1","102157401","PCBP2-OT1","PCBP2 overlapping transcript 1","1"
"YAP1","10413","YAP1","Yes associated protein 1","1"
"DOCK5","80005","DOCK5","dedicator of cytokinesis 5","1"
"LIN7C","55327","LIN7C","""lin-7 homolog C, crumbs cell polarity complex component""","1"
"REP15","387849","REP15","RAB15 effector protein","1"
"IMPG2","50939","IMPG2","interphotoreceptor matrix proteoglycan 2","1"
"BMP7","655","BMP7","bone morphogenetic protein 7","1"
"PPP1R17","10842","PPP1R17","protein phosphatase 1 regulatory subunit 17","1"
"NUAK2","81788","NUAK2","NUAK family kinase 2","1"
"RPS15","6209","RPS15","ribosomal protein S15","1"
"DTX3L","151636","DTX3L","deltex E3 ubiquitin ligase 3L","1"
"NFKBIA","4792","NFKBIA","NFKB inhibitor alpha","1"
"RNF148","378925","RNF148","ring finger protein 148","1"
"CYBRD1","79901","CYBRD1","cytochrome b reductase 1","1"
"CRYBG1","202","CRYBG1","crystallin beta-gamma domain containing 1","1"
"S100Z","170591","S100Z","S100 calcium binding protein Z","1"
"CCDC196","440184","CCDC196","coiled-coil domain containing 196","1"
"FGF10","2255","FGF10","fibroblast growth factor 10","1"
"ZCCHC24","219654","ZCCHC24","zinc finger CCHC-type containing 24","1"
"SLC39A12","221074","SLC39A12","solute carrier family 39 member 12","1"
"CYP2J2","1573","CYP2J2","cytochrome P450 family 2 subfamily J member 2","1"
"LNCSRLR","109729161","LNCSRLR","lncRNA sorafenib resistance in renal cell carcinoma associated","1"
"WDR86","349136","WDR86","WD repeat domain 86","1"
"SMAD6","4091","SMAD6","SMAD family member 6","1"
"MEIS1","4211","MEIS1","Meis homeobox 1","1"
"OVCH1","341350","OVCH1","ovochymase 1","1"
"FREM3","166752","FREM3","FRAS1 related extracellular matrix 3","1"
"TFEC","22797","TFEC","transcription factor EC","1"
"TNFAIP8","25816","TNFAIP8","TNF alpha induced protein 8","1"
"TBX19","9095","TBX19","T-box transcription factor 19","1"
"MROH6","642475","MROH6","maestro heat like repeat family member 6","1"
"FOXO1","2308","FOXO1","forkhead box O1","1"
"RBP5","83758","RBP5","retinol binding protein 5","1"
"ITGB5","3693","ITGB5","integrin subunit beta 5","1"
"VSX1","30813","VSX1","visual system homeobox 1","1"
"PEA15","8682","PEA15","proliferation and apoptosis adaptor protein 15","1"
"DIAPH3","81624","DIAPH3","diaphanous related formin 3","1"
"CASP10","843","CASP10","caspase 10","1"
"CGAS","115004","CGAS","cyclic GMP-AMP synthase","1"
"TLR4","7099","TLR4","toll like receptor 4","1"
"SYTL4","94121","SYTL4","synaptotagmin like 4","1"
"SLC18A2","6571","SLC18A2","solute carrier family 18 member A2","1"
"MRPL54","116541","MRPL54","mitochondrial ribosomal protein L54","1"
"EPHX1","2052","EPHX1","epoxide hydrolase 1","1"
"C2orf15","150590","C2orf15","chromosome 2 open reading frame 15","1"
"RNF133","168433","RNF133","ring finger protein 133","1"
"FLI1","2313","FLI1","""Fli-1 proto-oncogene, ETS transcription factor""","1"
"NDUFA4","4697","NDUFA4","NDUFA4 mitochondrial complex associated","1"
"TTC38","55020","TTC38","tetratricopeptide repeat domain 38","1"
"CRISPLD2","83716","CRISPLD2","cysteine rich secretory protein LCCL domain containing 2","1"
"FNDC9","408263","FNDC9","fibronectin type III domain containing 9","1"
"APCDD1","147495","APCDD1","APC down-regulated 1","1"
"ZNF436","80818","ZNF436","zinc finger protein 436","1"
"SEPTIN5","5413","SEPTIN5","septin 5","1"
"KANK2","25959","KANK2","KN motif and ankyrin repeat domains 2","1"
"SLC5A2","6524","SLC5A2","solute carrier family 5 member 2","1"
"ENOX2","10495","ENOX2","ecto-NOX disulfide-thiol exchanger 2","1"
"OLMALINC","90271","OLMALINC","oligodendrocyte maturation-associated long intergenic non-coding RNA","1"
"STMND1","401236","STMND1","stathmin domain containing 1","1"
"SNAI3","333929","SNAI3","snail family transcriptional repressor 3","1"
"RANBP3L","202151","RANBP3L","RAN binding protein 3 like","1"
"MINDY1","55793","MINDY1","MINDY lysine 48 deubiquitinase 1","1"
"LIMD1","8994","LIMD1","LIM domains containing 1","1"
"SLC30A2","7780","SLC30A2","solute carrier family 30 member 2","1"
"COPS9","150678","COPS9","COP9 signalosome subunit 9","1"
"CALCRL","10203","CALCRL","calcitonin receptor like receptor","1"
"LEPR","3953","LEPR","leptin receptor","1"
"CDA","978","CDA","cytidine deaminase","1"
"CFTR","1080","CFTR","CF transmembrane conductance regulator","1"
"CALB1","793","CALB1","calbindin 1","1"
"SLC38A11","151258","SLC38A11","solute carrier family 38 member 11","1"
"C1R","715","C1R","complement C1r","1"
"TMEM191C","645426","TMEM191C","transmembrane protein 191C","1"
"PSMB6","5694","PSMB6","proteasome 20S subunit beta 6","1"
"CXorf40B","NA","NA","NA","0"
"DRGX","644168","DRGX","dorsal root ganglia homeobox","1"
"PRODH","5625","PRODH","proline dehydrogenase 1","1"
"GLI3","2737","GLI3","GLI family zinc finger 3","1"
"COPZ2","51226","COPZ2","COPI coat complex subunit zeta 2","1"
"MEIKIN","728637","MEIKIN","meiotic kinetochore factor","1"
"GIMAP8","155038","GIMAP8","""GTPase, IMAP family member 8""","1"
"RPS25","6230","RPS25","ribosomal protein S25","1"
"TRPA1","8989","TRPA1","transient receptor potential cation channel subfamily A member 1","1"
"PPEF2","5470","PPEF2","protein phosphatase with EF-hand domain 2","1"
"RAB25","57111","RAB25","""RAB25, member RAS oncogene family""","1"
"SMCR5","140771","SMCR5","""Smith-Magenis syndrome chromosome region, candidate 5""","1"
"PCDHGB5","56101","PCDHGB5","""protocadherin gamma subfamily B, 5""","1"
"NHSL1","57224","NHSL1","NHS like 1","1"
