"Query","Entrez","Symbol","Name","Comment"
"TEF","7008","TEF","""TEF transcription factor, PAR bZIP family member""","1"
"FBXO2","26232","FBXO2","F-box protein 2","1"
"INTS5","80789","INTS5","integrator complex subunit 5","1"
"CREB3L1","90993","CREB3L1","cAMP responsive element binding protein 3 like 1","1"
"FKBP5","2289","FKBP5","FKBP prolyl isomerase 5","1"
"NAPB","63908","NAPB","NSF attachment protein beta","1"
"ART3","419","ART3","ADP-ribosyltransferase 3","1"
"C4orf48","401115","C4orf48","chromosome 4 open reading frame 48","1"
"NMU","10874","NMU","neuromedin U","1"
"SERPINF1","5176","SERPINF1","serpin family F member 1","1"
"IDI1","3422","IDI1","isopentenyl-diphosphate delta isomerase 1","1"
"ETV1","2115","ETV1","ETS variant transcription factor 1","1"
"EIF6","3692","EIF6","eukaryotic translation initiation factor 6","1"
"KCNN3","3782","KCNN3","potassium calcium-activated channel subfamily N member 3","1"
"RCN1","5954","RCN1","reticulocalbin 1","1"
"TRIM67","440730","TRIM67","tripartite motif containing 67","1"
"PFDN2","5202","PFDN2","prefoldin subunit 2","1"
"ARF1","375","ARF1","ADP ribosylation factor 1","1"
"SNAPC2","6618","SNAPC2","small nuclear RNA activating complex polypeptide 2","1"
"C1orf115","79762","C1orf115","chromosome 1 open reading frame 115","1"
"ZNF174","7727","ZNF174","zinc finger protein 174","1"
"RBP5","83758","RBP5","retinol binding protein 5","1"
"RDH12","145226","RDH12","retinol dehydrogenase 12","1"
"TCEAL5","340543","TCEAL5","transcription elongation factor A like 5","1"
"FAM217B","63939","FAM217B","family with sequence similarity 217 member B","1"
"AURKAIP1","54998","AURKAIP1","aurora kinase A interacting protein 1","1"
"MRPL53","116540","MRPL53","mitochondrial ribosomal protein L53","1"
"RPL36","25873","RPL36","ribosomal protein L36","1"
"SLC25A25","114789","SLC25A25","solute carrier family 25 member 25","1"
"MEIS2","4212","MEIS2","Meis homeobox 2","1"
"ASGR1","432","ASGR1","asialoglycoprotein receptor 1","1"
"RPA3","6119","RPA3","replication protein A3","1"
"FANK1","92565","FANK1","fibronectin type III and ankyrin repeat domains 1","1"
"TKFC","26007","TKFC","triokinase and FMN cyclase","1"
"ROS1","6098","ROS1","""ROS proto-oncogene 1, receptor tyrosine kinase""","1"
"MDH2","4191","MDH2","malate dehydrogenase 2","1"
"RBMS2","5939","RBMS2","RNA binding motif single stranded interacting protein 2","1"
"NDUFA1","4694","NDUFA1","NADH:ubiquinone oxidoreductase subunit A1","1"
"TOLLIP","54472","TOLLIP","toll interacting protein","1"
"ZNF584","201514","ZNF584","zinc finger protein 584","1"
"COL21A1","81578","COL21A1","collagen type XXI alpha 1 chain","1"
"SYN3","8224","SYN3","synapsin III","1"
"E2F1","1869","E2F1","E2F transcription factor 1","1"
"SMIM15","643155","SMIM15","small integral membrane protein 15","1"
"SLC25A15","10166","SLC25A15","solute carrier family 25 member 15","1"
"SNHG19","100507303","SNHG19","small nucleolar RNA host gene 19","1"
"ATP5F1B","506","ATP5F1B","ATP synthase F1 subunit beta","1"
"SNHG7","84973","SNHG7","small nucleolar RNA host gene 7","1"
"NEDD4","4734","NEDD4","NEDD4 E3 ubiquitin protein ligase","1"
"GTF2IRD1","9569","GTF2IRD1","GTF2I repeat domain containing 1","1"
"MSI2","124540","MSI2","musashi RNA binding protein 2","1"
"ST6GAL2","84620","ST6GAL2","""ST6 beta-galactoside alpha-2,6-sialyltransferase 2""","1"
"DOLK","22845","DOLK","dolichol kinase","1"
"TMEM70","54968","TMEM70","transmembrane protein 70","1"
"ALDOA","226","ALDOA","""aldolase, fructose-bisphosphate A""","1"
"ATXN7L3B","552889","ATXN7L3B","ataxin 7 like 3B","1"
"KATNAL2","83473","KATNAL2","katanin catalytic subunit A1 like 2","1"
"F12","2161","F12","coagulation factor XII","1"
"NAXE","128240","NAXE","NAD(P)HX epimerase","1"
"TJP2","9414","TJP2","tight junction protein 2","1"
"BCKDHB","594","BCKDHB","branched chain keto acid dehydrogenase E1 subunit beta","1"
"SLC9A9","285195","SLC9A9","solute carrier family 9 member A9","1"
"TICAM2","353376","TICAM2","toll like receptor adaptor molecule 2","1"
"SDK2","54549","SDK2","sidekick cell adhesion molecule 2","1"
"CCDC96","257236","CCDC96","coiled-coil domain containing 96","1"
"LONRF3","79836","LONRF3","LON peptidase N-terminal domain and ring finger 3","1"
"POLE","5426","POLE","""DNA polymerase epsilon, catalytic subunit""","1"
"COX8A","1351","COX8A","cytochrome c oxidase subunit 8A","1"
"GPR12","2835","GPR12","G protein-coupled receptor 12","1"
"H3F3B","NA","NA","NA","0"
"KLHL14","57565","KLHL14","kelch like family member 14","1"
"ZNF521","25925","ZNF521","zinc finger protein 521","1"
"TAS2R13","50838","TAS2R13","taste 2 receptor member 13","1"
"ZFHX3","463","ZFHX3","zinc finger homeobox 3","1"
"TXNDC17","84817","TXNDC17","thioredoxin domain containing 17","1"
"RNF187","149603","RNF187","ring finger protein 187","1"
"LXN","56925","LXN","latexin","1"
"SPATA17","128153","SPATA17","spermatogenesis associated 17","1"
"HSD11B2","3291","HSD11B2","hydroxysteroid 11-beta dehydrogenase 2","1"
"PRKD1","5587","PRKD1","protein kinase D1","1"
"ATP6V1F","9296","ATP6V1F","ATPase H+ transporting V1 subunit F","1"
"CCNO","10309","CCNO","cyclin O","1"
"RNF181","51255","RNF181","ring finger protein 181","1"
"LY6D","8581","LY6D","lymphocyte antigen 6 family member D","1"
"TAS2R10","50839","TAS2R10","taste 2 receptor member 10","1"
"TCEAL2","140597","TCEAL2","transcription elongation factor A like 2","1"
"PPARA","5465","PPARA","peroxisome proliferator activated receptor alpha","1"
"CD247","919","CD247","CD247 molecule","1"
"DANCR","57291","DANCR","differentiation antagonizing non-protein coding RNA","1"
"FGD4","121512","FGD4","""FYVE, RhoGEF and PH domain containing 4""","1"
"SLC25A22","79751","SLC25A22","solute carrier family 25 member 22","1"
"PDC","5132","PDC","phosducin","1"
"NAA80","24142","NAA80","""N-alpha-acetyltransferase 80, NatH catalytic subunit""","1"
"C1orf74","148304","C1orf74","chromosome 1 open reading frame 74","1"
"TAS2R20","259295","TAS2R20","taste 2 receptor member 20","1"
"CSTB","1476","CSTB","cystatin B","1"
"F8A1","8263","F8A1","coagulation factor VIII associated 1","1"
"C19orf73","55150","C19orf73","chromosome 19 open reading frame 73","1"
"FAM71F2","346653","FAM71F2","family with sequence similarity 71 member F2","1"
"TAS2R30","259293","TAS2R30","taste 2 receptor member 30","1"
"NPPA","4878","NPPA","natriuretic peptide A","1"
"PCDHGB6","56100","PCDHGB6","""protocadherin gamma subfamily B, 6""","1"
"ANKRD34C","390616","ANKRD34C","ankyrin repeat domain 34C","1"
"RND1","27289","RND1","Rho family GTPase 1","1"
"ATP5F1E","514","ATP5F1E","ATP synthase F1 subunit epsilon","1"
"MOV10","4343","MOV10","Mov10 RISC complex RNA helicase","1"
"AGBL5","60509","AGBL5","ATP/GTP binding protein like 5","1"
"SH3PXD2B","285590","SH3PXD2B","SH3 and PX domains 2B","1"
"C17orf102","400591","C17orf102","chromosome 17 open reading frame 102","1"
"RPL13A","23521","RPL13A","ribosomal protein L13a","1"
"KCNA5","3741","KCNA5","potassium voltage-gated channel subfamily A member 5","1"
"C3orf49","132200","C3orf49","chromosome 3 open reading frame 49","1"
"EXOSC4","54512","EXOSC4","exosome component 4","1"
"SMO","6608","SMO","""smoothened, frizzled class receptor""","1"
"LGALSL","29094","LGALSL","galectin like","1"
"DPM3","54344","DPM3","""dolichyl-phosphate mannosyltransferase subunit 3, regulatory""","1"
"GPR3","2827","GPR3","G protein-coupled receptor 3","1"
"NAA16","79612","NAA16","""N-alpha-acetyltransferase 16, NatA auxiliary subunit""","1"
"POLR2L","5441","POLR2L","RNA polymerase II subunit L","1"
"HS3ST4","9951","HS3ST4","heparan sulfate-glucosamine 3-sulfotransferase 4","1"
"CCDC142","84865","CCDC142","coiled-coil domain containing 142","1"
"NBPF14","25832","NBPF14","NBPF member 14","1"
"TMEM106C","79022","TMEM106C","transmembrane protein 106C","1"
"TCF7L2","6934","TCF7L2","transcription factor 7 like 2","1"
"SCG2","7857","SCG2","secretogranin II","1"
"PNPLA7","375775","PNPLA7","patatin like phospholipase domain containing 7","1"
"CHAC2","494143","CHAC2","ChaC cation transport regulator homolog 2","1"
"TSHZ1","10194","TSHZ1","teashirt zinc finger homeobox 1","1"
"REP15","387849","REP15","RAB15 effector protein","1"
"EEF1AKMT4","110599564","EEF1AKMT4","EEF1A lysine methyltransferase 4","1"
"SFMBT2","57713","SFMBT2","Scm like with four mbt domains 2","1"
"TMEM272","283521","TMEM272","transmembrane protein 272","1"
"CFL2","1073","CFL2","cofilin 2","1"
"LRMDA","83938","LRMDA","leucine rich melanocyte differentiation associated","1"
"IMP3","55272","IMP3","IMP U3 small nucleolar ribonucleoprotein 3","1"
"CMPK2","129607","CMPK2","cytidine/uridine monophosphate kinase 2","1"
"HPCAL4","51440","HPCAL4","hippocalcin like 4","1"
"ARL6IP1","23204","ARL6IP1","ADP ribosylation factor like GTPase 6 interacting protein 1","1"
"RGS8","85397","RGS8","regulator of G protein signaling 8","1"
"SMG8","55181","SMG8","SMG8 nonsense mediated mRNA decay factor","1"
"C13orf46","100507747","C13orf46","chromosome 13 open reading frame 46","1"
"ANKRD45","339416","ANKRD45","ankyrin repeat domain 45","1"
"KLHL34","257240","KLHL34","kelch like family member 34","1"
"FRMPD2","143162","FRMPD2","FERM and PDZ domain containing 2","1"
"CNIH2","254263","CNIH2","cornichon family AMPA receptor auxiliary protein 2","1"
"ADAMTS2","9509","ADAMTS2","ADAM metallopeptidase with thrombospondin type 1 motif 2","1"
"CHGB","1114","CHGB","chromogranin B","1"
"FAM163B","642968","FAM163B","family with sequence similarity 163 member B","1"
"CCDC178","374864","CCDC178","coiled-coil domain containing 178","1"
"RIT2","6014","RIT2","Ras like without CAAX 2","1"
"PCDH8","5100","PCDH8","protocadherin 8","1"
"PYCR3","65263","PYCR3","pyrroline-5-carboxylate reductase 3","1"
"CCK","885","CCK","cholecystokinin","1"
"SYCE1L","100130958","SYCE1L","synaptonemal complex central element protein 1 like","1"
"DNMT3A","1788","DNMT3A","DNA methyltransferase 3 alpha","1"
"UST","10090","UST","uronyl 2-sulfotransferase","1"
"MAD2L1BP","9587","MAD2L1BP","MAD2L1 binding protein","1"
"ANKRD18B","441459","ANKRD18B","ankyrin repeat domain 18B","1"
"SP9","100131390","SP9","Sp9 transcription factor","1"
"CCT7","10574","CCT7","chaperonin containing TCP1 subunit 7","1"
"IL17RD","54756","IL17RD","interleukin 17 receptor D","1"
"CNBD2","140894","CNBD2","cyclic nucleotide binding domain containing 2","1"
"DKK3","27122","DKK3","dickkopf WNT signaling pathway inhibitor 3","1"
"HCG11","493812","HCG11","HLA complex group 11","1"
"DCAF12L2","340578","DCAF12L2","DDB1 and CUL4 associated factor 12 like 2","1"
"SLC19A3","80704","SLC19A3","solute carrier family 19 member 3","1"
"THRIL","102659353","THRIL","TNF and HNRNPL related immunoregulatory long non-coding RNA","1"
"C10orf113","387638","C10orf113","chromosome 10 open reading frame 113","1"
"DEDD2","162989","DEDD2","death effector domain containing 2","1"
"BRINP3","339479","BRINP3","BMP/retinoic acid inducible neural specific 3","1"
"SLC3A1","6519","SLC3A1","solute carrier family 3 member 1","1"
"PCBP2-OT1","102157401","PCBP2-OT1","PCBP2 overlapping transcript 1","1"
"MUC12","10071","MUC12","""mucin 12, cell surface associated""","1"
"ARF5","381","ARF5","ADP ribosylation factor 5","1"
"FKBP4","2288","FKBP4","FKBP prolyl isomerase 4","1"
"MAD2L1","4085","MAD2L1","mitotic arrest deficient 2 like 1","1"
"TNFAIP8","25816","TNFAIP8","TNF alpha induced protein 8","1"
"SLC18A2","6571","SLC18A2","solute carrier family 18 member A2","1"
"TMEM147","10430","TMEM147","transmembrane protein 147","1"
"RAB40AL","282808","RAB40AL","RAB40A like","1"
"IGFBP2","3485","IGFBP2","insulin like growth factor binding protein 2","1"
"MYCNOS","10408","MYCNOS","MYCN opposite strand","1"
"MAML2","84441","MAML2","mastermind like transcriptional coactivator 2","1"
"SRGAP1","57522","SRGAP1","SLIT-ROBO Rho GTPase activating protein 1","1"
"STOX1","219736","STOX1","storkhead box 1","1"
"SAXO2","283726","SAXO2","stabilizer of axonemal microtubules 2","1"
"PSPN","5623","PSPN","persephin","1"
"ARPP19","10776","ARPP19","cAMP regulated phosphoprotein 19","1"
"PGRMC1","10857","PGRMC1","progesterone receptor membrane component 1","1"
"CTXN1","404217","CTXN1","cortexin 1","1"
"SASH1","23328","SASH1","SAM and SH3 domain containing 1","1"
"UFSP1","402682","UFSP1","UFM1 specific peptidase 1 (inactive)","1"
"LRRD1","401387","LRRD1","leucine rich repeats and death domain containing 1","1"
"TRPM3","80036","TRPM3","transient receptor potential cation channel subfamily M member 3","1"
"YWHAB","7529","YWHAB","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein beta","1"
"CASQ1","844","CASQ1","calsequestrin 1","1"
"LECT2","3950","LECT2","leukocyte cell derived chemotaxin 2","1"
"ZWINT","11130","ZWINT","ZW10 interacting kinetochore protein","1"
"POLR2J","5439","POLR2J","RNA polymerase II subunit J","1"
"DISC1","27185","DISC1","DISC1 scaffold protein","1"
"SNHG3","8420","SNHG3","small nucleolar RNA host gene 3","1"
"TNFSF13B","10673","TNFSF13B","TNF superfamily member 13b","1"
"RREB1","6239","RREB1","ras responsive element binding protein 1","1"
"CCDC71L","168455","CCDC71L","coiled-coil domain containing 71 like","1"
"LRATD1","151354","LRATD1","LRAT domain containing 1","1"
"PELI1","57162","PELI1","pellino E3 ubiquitin protein ligase 1","1"
"PRKX","5613","PRKX","protein kinase X-linked","1"
"PCSK1N","27344","PCSK1N","proprotein convertase subtilisin/kexin type 1 inhibitor","1"
"SF3B5","83443","SF3B5","splicing factor 3b subunit 5","1"
"ASCL5","647219","ASCL5","achaete-scute family bHLH transcription factor 5","1"
"SOWAHA","134548","SOWAHA","sosondowah ankyrin repeat domain family member A","1"
"ST8SIA2","8128","ST8SIA2","""ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 2""","1"
"RPL4","6124","RPL4","ribosomal protein L4","1"
"SLC9C2","284525","SLC9C2","solute carrier family 9 member C2 (putative)","1"
"TCF7L1","83439","TCF7L1","transcription factor 7 like 1","1"
"TNS3","64759","TNS3","tensin 3","1"
"DKK1","22943","DKK1","dickkopf WNT signaling pathway inhibitor 1","1"
"C1orf53","388722","C1orf53","chromosome 1 open reading frame 53","1"
"VSTM2A","222008","VSTM2A","V-set and transmembrane domain containing 2A","1"
"COX6B1","1340","COX6B1","cytochrome c oxidase subunit 6B1","1"
"MUC20","200958","MUC20","""mucin 20, cell surface associated""","1"
"FTH1","2495","FTH1","ferritin heavy chain 1","1"
"KCNJ13","3769","KCNJ13","potassium inwardly rectifying channel subfamily J member 13","1"
"POLD1","5424","POLD1","""DNA polymerase delta 1, catalytic subunit""","1"
"LRRC10B","390205","LRRC10B","leucine rich repeat containing 10B","1"
"AVPI1","60370","AVPI1","arginine vasopressin induced 1","1"
"PYDC1","260434","PYDC1","pyrin domain containing 1","1"
"BACE2","25825","BACE2","beta-secretase 2","1"
"STUM","375057","STUM","""stum, mechanosensory transduction mediator homolog""","1"
"LRIG3","121227","LRIG3","leucine rich repeats and immunoglobulin like domains 3","1"
"GADD45GIP1","90480","GADD45GIP1","GADD45G interacting protein 1","1"
"NDUFB11","54539","NDUFB11","NADH:ubiquinone oxidoreductase subunit B11","1"
"PHYHIP","9796","PHYHIP","phytanoyl-CoA 2-hydroxylase interacting protein","1"
"SEMA5A","9037","SEMA5A","semaphorin 5A","1"
"DNAH11","8701","DNAH11","dynein axonemal heavy chain 11","1"
"PPP1R17","10842","PPP1R17","protein phosphatase 1 regulatory subunit 17","1"
"SLC7A9","11136","SLC7A9","solute carrier family 7 member 9","1"
"FGFBP3","143282","FGFBP3","fibroblast growth factor binding protein 3","1"
"SOX13","9580","SOX13","SRY-box transcription factor 13","1"
"KDM2B-DT","101928346","KDM2B-DT","KDM2B divergent transcript","1"
"SEMA3A","10371","SEMA3A","semaphorin 3A","1"
"MOXD1","26002","MOXD1","monooxygenase DBH like 1","1"
"COX5A","9377","COX5A","cytochrome c oxidase subunit 5A","1"
"RPL28","6158","RPL28","ribosomal protein L28","1"
"CYP3A5","1577","CYP3A5","cytochrome P450 family 3 subfamily A member 5","1"
"TMEM86A","144110","TMEM86A","transmembrane protein 86A","1"
"MYL12B","103910","MYL12B","myosin light chain 12B","1"
"ATP5PO","539","ATP5PO","ATP synthase peripheral stalk subunit OSCP","1"
"SLC10A4","201780","SLC10A4","solute carrier family 10 member 4","1"
"EMID1","129080","EMID1","EMI domain containing 1","1"
"STMN4","81551","STMN4","stathmin 4","1"
"NWD1","284434","NWD1","NACHT and WD repeat domain containing 1","1"
"NPIPA7","101059938","NPIPA7","nuclear pore complex interacting protein family member A7","1"
"MROH7","374977","MROH7","maestro heat like repeat family member 7","1"
"PHPT1","29085","PHPT1","phosphohistidine phosphatase 1","1"
"SLIT3","6586","SLIT3","slit guidance ligand 3","1"
"NFIA","4774","NFIA","nuclear factor I A","1"
"APOLD1","81575","APOLD1","apolipoprotein L domain containing 1","1"
"HHLA2","11148","HHLA2","HERV-H LTR-associating 2","1"
"RUNX1","861","RUNX1","RUNX family transcription factor 1","1"
"CA1","759","CA1","carbonic anhydrase 1","1"
"GALNT5","11227","GALNT5","polypeptide N-acetylgalactosaminyltransferase 5","1"
"ACMSD","130013","ACMSD","aminocarboxymuconate semialdehyde decarboxylase","1"
"EMP2","2013","EMP2","epithelial membrane protein 2","1"
"ANO2","57101","ANO2","anoctamin 2","1"
"LOXL1","4016","LOXL1","lysyl oxidase like 1","1"
"UBA52","7311","UBA52","ubiquitin A-52 residue ribosomal protein fusion product 1","1"
"NACA","4666","NACA","nascent polypeptide associated complex subunit alpha","1"
"TIAF1","9220","TIAF1","TGFB1-induced anti-apoptotic factor 1","1"
"ZNF804B","219578","ZNF804B","zinc finger protein 804B","1"
"NRP1","8829","NRP1","neuropilin 1","1"
"GLYAT","10249","GLYAT","glycine-N-acyltransferase","1"
"SPDYE21P","NA","NA","NA","0"
"DCLRE1C","64421","DCLRE1C","DNA cross-link repair 1C","1"
"COX6C","1345","COX6C","cytochrome c oxidase subunit 6C","1"
"PLK3","1263","PLK3","polo like kinase 3","1"
"FRAT1","10023","FRAT1","FRAT regulator of WNT signaling pathway 1","1"
"KLRG1","10219","KLRG1","killer cell lectin like receptor G1","1"
"DRAIC","145837","DRAIC","""downregulated RNA in cancer, inhibitor of cell invasion and migration""","1"
"PLEKHA7","144100","PLEKHA7","pleckstrin homology domain containing A7","1"
"NDUFC1","4717","NDUFC1","NADH:ubiquinone oxidoreductase subunit C1","1"
"ABCA7","10347","ABCA7","ATP binding cassette subfamily A member 7","1"
"NAP1L2","4674","NAP1L2","nucleosome assembly protein 1 like 2","1"
"PBX3","5090","PBX3","PBX homeobox 3","1"
"COX5B","1329","COX5B","cytochrome c oxidase subunit 5B","1"
"MROH6","642475","MROH6","maestro heat like repeat family member 6","1"
"SRPX","8406","SRPX","sushi repeat containing protein X-linked","1"
"SPRY1","10252","SPRY1","sprouty RTK signaling antagonist 1","1"
"SCRG1","11341","SCRG1","stimulator of chondrogenesis 1","1"
"H1F0","NA","NA","NA","0"
"PDZRN4","29951","PDZRN4","PDZ domain containing ring finger 4","1"
